timestamp,test_distance,target_id,x_mm,y_mm,z_mm
1777584808.806498,2.0m,0,-154,345,1961
1777584808.8598258,2.0m,0,-154,344,1954
1777584808.916489,2.0m,0,-157,345,1958
1777584808.973429,2.0m,0,-154,345,1961
1777584809.021678,2.0m,0,-154,345,1961
1777584809.080481,2.0m,0,-154,342,1958
1777584809.130469,2.0m,0,-159,344,1954
1777584809.184693,2.0m,0,-154,344,1954
1777584809.238965,2.0m,0,-156,344,1954
1777584809.289768,2.0m,0,-157,348,1961
1777584809.3420742,2.0m,0,-154,345,1958
1777584809.401519,2.0m,0,-157,345,1958
1777584809.452118,2.0m,0,-153,343,1951
1777584809.507127,2.0m,0,-159,345,1958
1777584809.5588732,2.0m,0,-156,343,1947
1777584809.611377,2.0m,0,-159,345,1958
1777584809.666374,2.0m,0,-157,345,1958
1777584809.718369,2.0m,0,-159,345,1958
1777584809.7734022,2.0m,0,-159,345,1958
1777584809.8222048,2.0m,0,-160,346,1965
1777584809.8786528,2.0m,0,-159,347,1958
1777584809.938794,2.0m,0,-159,345,1961
1777584809.986579,2.0m,0,-160,346,1965
1777584810.037916,2.0m,0,-158,342,1944
1777584810.093993,2.0m,0,-159,345,1961
1777584810.147219,2.0m,0,-156,344,1954
1777584810.204278,2.0m,0,-162,345,1958
1777584810.253261,2.0m,0,-159,345,1958
1777584810.3071308,2.0m,0,-161,343,1951
1777584810.362085,2.0m,0,-159,347,1958
1777584810.416003,2.0m,0,-162,345,1958
1777584810.471296,2.0m,0,-159,344,1954
1777584810.5198112,2.0m,0,-159,345,1958
1777584810.5742311,2.0m,0,-159,343,1951
1777584810.627875,2.0m,0,-159,344,1954
1777584810.6829178,2.0m,0,-159,345,1958
1777584810.738587,2.0m,0,-159,344,1954
1777584810.7870789,2.0m,0,-162,345,1958
1777584810.845255,2.0m,0,-159,344,1954
1777584810.899117,2.0m,0,-162,344,1954
1777584810.951572,2.0m,0,-159,345,1958
1777584811.006026,2.0m,0,-162,345,1958
1777584811.055495,2.0m,0,-156,341,1951
1777584811.1121652,2.0m,0,-159,344,1954
1777584811.171799,2.0m,0,-159,341,1954
1777584811.219357,2.0m,0,-159,344,1954
1777584811.272536,2.0m,0,-159,344,1954
1777584811.326657,2.0m,0,-162,344,1954
1777584811.378307,2.0m,0,-159,344,1954
1777584811.437464,2.0m,0,-159,345,1958
1777584811.489713,2.0m,0,-158,343,1947
1777584811.541599,2.0m,0,-159,345,1958
1777584811.594472,2.0m,0,-159,341,1954
1777584811.649121,2.0m,0,-159,341,1954
1777584811.703251,2.0m,0,-159,344,1954
1777584811.753099,2.0m,0,-157,343,1961
1777584811.811948,2.0m,0,-158,343,1947
1777584811.8645902,2.0m,0,-156,344,1954
1777584811.917753,2.0m,0,-159,345,1958
1777584811.972487,2.0m,0,-159,345,1958
1777584812.027688,2.0m,0,-159,344,1954
1777584812.080343,2.0m,0,-159,343,1951
1777584812.1331809,2.0m,0,-159,344,1954
1777584812.185931,2.0m,0,-159,341,1954
1777584812.241438,2.0m,0,-159,344,1954
1777584812.292862,2.0m,0,-157,345,1958
1777584812.345064,2.0m,0,-159,345,1958
1777584812.399986,2.0m,0,-159,344,1954
1777584812.451911,2.0m,0,-159,344,1954
1777584812.508588,2.0m,0,-156,344,1954
1777584812.559409,2.0m,0,-159,343,1951
1777584812.611845,2.0m,0,-158,343,1947
1777584812.666657,2.0m,0,-158,343,1947
1777584812.718102,2.0m,0,-156,343,1947
1777584812.772222,2.0m,0,-156,343,1951
1777584812.8271391,2.0m,0,-156,341,1951
1777584812.879086,2.0m,0,-159,343,1951
